Apple,13-inch MacBook Pro (Two Thunderbolt 3 ports) 256GB - 2020,Workplace,Laptop,212,0.1900,,3,WW,November 2020,https://www.apple.com/environment/pdf/products/notebooks/13-inch_MacBookPro_PER_Nov2020.pdf,e4b08638acfafa606243cfbaef4f2a19,0.0000,0.7300,,,13,,SSD 256GB,,,,30-05-2022,Manual,0.0700,

Apple,13-inch MacBook Pro (Two Thunderbolt 3 ports) 512GB - 2020,Workplace,Laptop,233,0.1900,,3,WW,November 2020,https://www.apple.com/environment/pdf/products/notebooks/13-inch_MacBookPro_PER_Nov2020.pdf,e4b08638acfafa606243cfbaef4f2a19,0.0000,0.7300,,,13,,SSD 512GB,,,,30-05-2022,Manual,0.0700,

Apple,13-inch MacBook Pro with Retina display (2.7GHz CPU) 128GB - 2015,Workplace,Laptop,439,0.1200,,3,WW,October 2016,https://www.apple.com/environment/pdf/products/notebooks/13inchMBP_wRetinaDisplay_PER_Oct2016.pdf,f7b3b59101c38327113309ead6339ab8,0.0000,0.8400,,,13,,SSD 128GB,,,,30-05-2022,Manual,0.0300,

Apple,14-inch MacBook Pro (M1 Pro 10-core CPU and 16-core GPU) 1TB - 2021,Workplace,Laptop,307,0.22,,3,WW,October 2021,https://www.apple.com/environment/pdf/products/notebooks/14-inch_MacBook_Pro_PER_Oct2021.pdf,00c7a42db26bf1132056836a02aff39b,0.0000,0.72,,,14,,1024GB,,,,20-01-2022,Manual,0.0500,

Apple,14-inch MacBook Pro (M1 Pro 8-core CPU and 14-core GPU) 512GB - 2021,Workplace,Laptop,271,0.22,,3,WW,October 2021,https://www.apple.com/environment/pdf/products/notebooks/14-inch_MacBook_Pro_PER_Oct2021.pdf,00c7a42db26bf1132056836a02aff39b,0.0000,0.72,,,14,,512GB,,,,20-01-2022,Manual,0.0500,

Apple,15-inch MacBook Pro (2.3GHz 8-core CPU) 512GB - 2019,Workplace,Laptop,385,0.1900,,3,WW,November 2019,https://www.apple.com/environment/pdf/products/notebooks/16-inch_MacBookPro_PER_Nov2019.pdf,a81c889a463ca1df8e3b81b8424fed7d,0.0000,0.7500,,,15,,SSD 512GB,,,,01-11-2020,Initial Parsing,0.0500,

Apple,15-inch MacBook Pro (2.6GHz 6-core CPU) 256GB - 2019,Workplace,Laptop,352,0.1900,,3,WW,November 2019,https://www.apple.com/environment/pdf/products/notebooks/16-inch_MacBookPro_PER_Nov2019.pdf,a81c889a463ca1df8e3b81b8424fed7d,0.0000,0.7500,,,15,,SSD 256GB,,,,01-11-2020,Initial Parsing,0.0500,

Apple,15-inch MacBook Pro with Retina display (2.2GHz CPU) 256GB - 2015,Workplace,Laptop,592,0.1700,,3,WW,October 2016,https://www.apple.com/environment/pdf/products/notebooks/15inchMBP_wRetinaDisplay_PER_2016.pdf,880a099b2f3127cc8b4b456fbb758fc6,0.0000,0.7900,,,15,,SSD 256GB,,,,27-05-2022,Manual,0.0300,

Apple,16-inch MacBook Pro (2.3GHz 8-core CPU) 1TB - 2019,Workplace,Laptop,465,0.1900,,3,WW,November 2019,https://www.apple.com/environment/pdf/products/notebooks/16-inch_MacBookPro_PER_Nov2019.pdf,a81c889a463ca1df8e3b81b8424fed7d,0.0000,0.7500,,,16,,SSD 1024GB,,,,01-11-2020,Initial Parsing,0.0500,

Apple,16-inch MacBook Pro (2.6GHz 6-core CPU) 512GB - 2019,Workplace,Laptop,394,0.1900,,3,WW,November 2019,https://www.apple.com/environment/pdf/products/notebooks/16-inch_MacBookPro_PER_Nov2019.pdf,a81c889a463ca1df8e3b81b8424fed7d,0.0000,0.7500,,,16,,SSD 512GB,,,,01-11-2020,Initial Parsing,0.0500,

Apple,16-inch MacBook Pro (M1 Max 10-core CPU and 32-core GPU) 1TB - 2021,Workplace,Laptop,395,0.27,,3,WW,October 2021,https://www.apple.com/environment/pdf/products/notebooks/16-inch_MacBook_Pro_PER_Oct2021.pdf,5ae1b213c7dc2ed43e442a1143f4ac23,0.0000,0.66,,,16,,1024GB,,,,20-01-2022,Manual,0.0600,

Apple,16-inch MacBook Pro (M1 Pro 10-core CPU and 16-core GPU) 1TB - 2021,Workplace,Laptop,382,0.27,,3,WW,October 2021,https://www.apple.com/environment/pdf/products/notebooks/16-inch_MacBook_Pro_PER_Oct2021.pdf,5ae1b213c7dc2ed43e442a1143f4ac23,0.0000,0.66,,,16,,1024GB,,,,20-01-2022,Manual,0.0500,

Apple,16-inch MacBook Pro (M1 Pro 10-core CPU and 16-core GPU) 512GB - 2021,Workplace,Laptop,349,0.27,,3,WW,October 2021,https://www.apple.com/environment/pdf/products/notebooks/16-inch_MacBook_Pro_PER_Oct2021.pdf,5ae1b213c7dc2ed43e442a1143f4ac23,0.0000,0.66,,,16,,512GB,,,,20-01-2022,Manual,0.0600,

Apple,21.5-inch iMac with Retina 4K display (3.0GHz 6-core CPU) 1TB - 2019,Workplace,Desktop,596,0.51,,3,WW,March 2019,https://www.apple.com/environment/pdf/products/desktops/21.5-inch_iMac_with_Retina4KDisplay_PER_Mar2019.pdf,e0c27f080765187951c511324e97d16c,0.0000,0.43,,,21.5,,1024GB,,,,30-05-2022,Manual,0.0500,

Apple,21.5-inch iMac with Retina 4K display (3.6GHz quad-core CPU) 1TB - 2019,Workplace,Desktop,588,0.51,,3,WW,March 2019,https://www.apple.com/environment/pdf/products/desktops/21.5-inch_iMac_with_Retina4KDisplay_PER_Mar2019.pdf,e0c27f080765187951c511324e97d16c,0.0000,0.43,,,21.5,,1024GB,,,,30-05-2022,Manual,0.0500,

Apple,24-inch iMac with 4.5K Retina display (M1 CPU and 7-core GPU) 256GB - 2021,Workplace,Desktop,481,0.44,,3,WW,April 2021,https://www.apple.com/environment/pdf/products/desktops/24-inch_iMac_PER_Apr2021.pdf,d4a27f7246f0d00e7b07b79369b188e2,0.0000,0.45,,,24,,256GB,,,,30-05-2022,Manual,0.1000,

Apple,24-inch iMac with 4.5K Retina display (M1 CPU and 8-core GPU) 256GB - 2021,Workplace,Desktop,486,0.44,,3,WW,April 2021,https://www.apple.com/environment/pdf/products/desktops/24-inch_iMac_PER_Apr2021.pdf,d4a27f7246f0d00e7b07b79369b188e2,0.0000,0.45,,,24,,256GB,,,,30-05-2022,Manual,0.1000,

Apple,24-inch iMac with 4.5K Retina display (M1 CPU and 8-core GPU) 512GB - 2021,Workplace,Desktop,511,0.44,,3,WW,April 2021,https://www.apple.com/environment/pdf/products/desktops/24-inch_iMac_PER_Apr2021.pdf,d4a27f7246f0d00e7b07b79369b188e2,0.0000,0.45,,,24,,512GB,,,,30-05-2022,Manual,0.1000,

Apple,27-inch iMac with 5K Retina display (3.0GHz 6-core CPU) 1TB - 2019,Workplace,Desktop,938,0.45,,3,WW,August 2020,https://www.apple.com/environment/pdf/products/desktops/27-inch_iMac_with_Retina5KDisplay_PER_Aug2020.pdf,ddf7f272f4943d265dcfa9497a952f00,0.0000,0.46,,,27,,1024GB,,,,30-05-2022,Manual,0.0800,

Apple,27-inch iMac with 5K Retina display (3.1GHz 6-core CPU) 1TB - 2019,Workplace,Desktop,938,0.45,,3,WW,August 2020,https://www.apple.com/environment/pdf/products/desktops/27-inch_iMac_with_Retina5KDisplay_PER_Aug2020.pdf,ddf7f272f4943d265dcfa9497a952f00,0.0000,0.46,,,27,,1024GB,,,,30-05-2022,Manual,0.0800,

Apple,27-inch iMac with 5K Retina display (3.1GHz 6-core CPU) 256GB - 2020,Workplace,Desktop,824,0.45,,3,WW,August 2020,https://www.apple.com/environment/pdf/products/desktops/27-inch_iMac_with_Retina5KDisplay_PER_Aug2020.pdf,ddf7f272f4943d265dcfa9497a952f00,0.0000,0.46,,,27,,256GB,,,,30-05-2022,Manual,0.0800,

Apple,27-inch iMac with 5K Retina display (3.3GHz 6-core CPU) 512GB - 2020,Workplace,Desktop,857,0.45,,3,WW,August 2020,https://www.apple.com/environment/pdf/products/desktops/27-inch_iMac_with_Retina5KDisplay_PER_Aug2020.pdf,ddf7f272f4943d265dcfa9497a952f00,0.0000,0.46,,,27,,512GB,,,,30-05-2022,Manual,0.0800,

Apple,27-inch iMac with 5K Retina display (3.7GHz 6-core CPU) 2TB - 2019,Workplace,Desktop,951,0.45,,3,WW,August 2020,https://www.apple.com/environment/pdf/products/desktops/27-inch_iMac_with_Retina5KDisplay_PER_Aug2020.pdf,ddf7f272f4943d265dcfa9497a952f00,0.0000,0.46,,,27,,2048GB,,,,30-05-2022,Manual,0.0800,

Apple,27-inch iMac with 5K Retina display (3.8GHz 8-core CPU) 512GB - 2020,Workplace,Desktop,858,0.45,,3,WW,August 2020,https://www.apple.com/environment/pdf/products/desktops/27-inch_iMac_with_Retina5KDisplay_PER_Aug2020.pdf,ddf7f272f4943d265dcfa9497a952f00,0.0000,0.46,,,27,,512GB,,,,30-05-2022,Manual,0.0800,

Apple,iPhone 11 128GB,Workplace,Smartphone,77,0.17,,3,WW,September 2019,https://www.apple.com/environment/pdf/products/iphone/iPhone_11_PER_sept2019.pdf,2d8c8e33431918c5128b7dd6a7cdf2c2,0.0000,0.7900,,,6.1,,,128,,,20-01-2022,Manual,,

Apple,iPhone 11 256GB,Workplace,Smartphone,89,0.17,,3,WW,September 2019,https://www.apple.com/environment/pdf/products/iphone/iPhone_11_PER_sept2019.pdf,2d8c8e33431918c5128b7dd6a7cdf2c2,0.0000,0.7900,,,6.1,,,256,,,20-01-2022,Manual,,

Apple,iPhone 11 64GB,Workplace,Smartphone,72,0.17,,3,WW,September 2019,https://www.apple.com/environment/pdf/products/iphone/iPhone_11_PER_sept2019.pdf,2d8c8e33431918c5128b7dd6a7cdf2c2,0.0000,0.7900,,,6.1,,,64,,,20-01-2022,Manual,,

Apple,iPhone 12 128GB,Workplace,Smartphone,75,0.14,,3,WW,October 2020,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_PER_Sept2021.pdf,262e8902a99eb21dd961234850117ce2,0.0000,0.8300,,,6.1,,,128,,,20-01-2022,Manual,,

Apple,iPhone 12 256GB,Workplace,Smartphone,85,0.14,,3,WW,October 2020,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_PER_Sept2021.pdf,262e8902a99eb21dd961234850117ce2,0.0000,0.8300,,,6.1,,,256,,,20-01-2022,Manual,,

Apple,iPhone 12 64GB,Workplace,Smartphone,70,0.14,,3,WW,October 2020,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_PER_Sept2021.pdf,262e8902a99eb21dd961234850117ce2,0.0000,0.8300,,,6.1,,,64,,,20-01-2022,Manual,,

Apple,iPhone 13 Pro 128GB,Workplace,Smartphone,69,0.1200,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_PER_Sept2021.pdf,2228a053d0079ccf51def4e281ac44ea,0.0000,0.8400,,,128,,,,,,10-11-2021,Manual,,

Apple,iPhone 13 Pro 1TB,Workplace,Smartphone,112,0.1200,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_PER_Sept2021.pdf,2228a053d0079ccf51def4e281ac44ea,0.0000,0.8400,,,1024,,,,,,10-11-2021,Manual,,

Apple,iPhone 13 Pro 256GB,Workplace,Smartphone,76,0.1200,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_PER_Sept2021.pdf,2228a053d0079ccf51def4e281ac44ea,0.0000,0.8400,,,256,,,,,,10-11-2021,Manual,,

Apple,iPhone 13 Pro 512GB,Workplace,Smartphone,88,0.1200,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_PER_Sept2021.pdf,2228a053d0079ccf51def4e281ac44ea,0.0000,0.8400,,,512,,,,,,10-11-2021,Manual,,

Apple,iPhone 13 Pro Max 128GB,Workplace,Smartphone,74,0.1500,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_Max_PER_Sept2021.pdf,5bb1c2605fdd765fe887315108ce8a90,0.0000,0.8000,,,128,,,,,,10-11-2021,Manual,,

Apple,iPhone 13 Pro Max 1TB,Workplace,Smartphone,117,0.1500,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_Max_PER_Sept2021.pdf,5bb1c2605fdd765fe887315108ce8a90,0.0000,0.8000,,,1024,,,,,,10-11-2021,Manual,,

Apple,iPhone 13 Pro Max 256GB,Workplace,Smartphone,81,0.1500,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_Max_PER_Sept2021.pdf,5bb1c2605fdd765fe887315108ce8a90,0.0000,0.8000,,,256,,,,,,10-11-2021,Manual,,

Apple,iPhone 13 Pro Max 512GB,Workplace,Smartphone,93,0.1500,,3,WW,September 2021,https://www.apple.com/environment/pdf/products/iphone/iPhone_13_Pro_Max_PER_Sept2021.pdf,5bb1c2605fdd765fe887315108ce8a90,0.0000,0.8000,,,512,,,,,,10-11-2021,Manual,,

Apple,iPhone 8 256GB,Workplace,Smartphone,71,0.16,,3,WW,September 2017,https://www.apple.com/environment/pdf/products/iphone/iPhone_8_PER_sept2017.pdf,1f2b0f93a11acd421bba0ca725dad7b2,0.0000,0.8000,,,,,,256,,,20-01-2022,Manual,,

Apple,iPhone 8 64GB,Workplace,Smartphone,57,0.16,,3,WW,September 2017,https://www.apple.com/environment/pdf/products/iphone/iPhone_8_PER_sept2017.pdf,1f2b0f93a11acd421bba0ca725dad7b2,0.0000,0.8000,,,,,,64,,,20-01-2022,Manual,,

Apple,iPhone SE - Gen 2 128GB,Workplace,Smartphone,62,0.12,,3,WW,April 2020,https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_April2020.pdf,83edd642b9f2a78d7ef86c230050bdcb,0.0000,0.8400,,,,,,128,,,20-01-2022,Manual,,

Apple,iPhone SE - Gen 2 256GB,Workplace,Smartphone,73,0.12,,3,WW,April 2020,https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_April2020.pdf,83edd642b9f2a78d7ef86c230050bdcb,0.0000,0.8400,,,,,,256,,,20-01-2022,Manual,,

Apple,iPhone SE - Gen 2 64GB,Workplace,Smartphone,57,0.12,,3,WW,April 2020,https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_April2020.pdf,83edd642b9f2a78d7ef86c230050bdcb,0.0000,0.8400,,,,,,64,,,20-01-2022,Manual,,

Apple,Mac Pro (2.5GHz 28-core CPU and Radeon Pro Vega II Duo GPU and Afterburner card) with 1.5TB memory 4TB storage - 2019,Workplace,Workstation,6994,0.67,,5,WW,December 2019,https://www.apple.com/environment/pdf/products/desktops/Mac_Pro_PER_Dec2019.pdf,9628654b126f8e46a1a0b44b582f5cb0,0.0000,0.26,,,,,SSD 1.5TB,,,,02-06-2022,Manual,,

Apple,Mac Pro (3.5GHz 8-core CPU and Radeon Pro 580X GPU) with 32GB memory 256GB storage - 2019,Workplace,Workstation,2765,0.67,,5,WW,December 2019,https://www.apple.com/environment/pdf/products/desktops/Mac_Pro_PER_Dec2019.pdf,9628654b126f8e46a1a0b44b582f5cb0,0.0000,0.26,,,,,SSD 256GB,,,,20-10-2021,Manual,,

Asus,Mini PC PB60,Workplace,Desktop,275,0.4620,60.53,4,,2019,https://csr.asus.com/english/file/PEP_Mini-PC_PB60.pdf,447e5e41cd0297cea1fb13dfad61ed05,0.0000,0.4160,,,,,,,,,01-11-2020,Initial Parsing,,

Asus,Notebook C423,Workplace,Laptop,113,0.3220,,4,,2019,https://csr.asus.com/english/file/PEP_Notebook_C423.pdf,245e10cccf7837886aa2e9073ef2261a,0.0000,,,,14,,,,,,01-11-2020,Initial Parsing,,

Dell,AW2518H Monitor,Workplace,Monitor,626,0.2570,50.9655,6,EU,December 2018,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW2518H-monitor.pdf,d433e95cc2e5d14ccbf4ce8f25eec60b,0.1693,0.6070,11.06,CN,25,,,,,,01-11-2020,Initial Parsing,,

Dell,AW2518HF Monitor,Workplace,Monitor,577,0.1930,35.2155,6,EU,December 2018,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW2518HF-monitor.pdf,14d6e6af1a58519b8ef1727f4484984a,0.1820,0.6590,11.06,CN,25,,,,,,01-11-2020,Initial Parsing,,

Dell,AW3418DW Monitor,Workplace,Monitor,880,0.4100,114.7155,6,EU,December 2018,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW3418DW-monitor.pdf,0e6824e3ea21cc450964bf83ff93bb3e,0.1477,0.4610,18.791,CN,34,,,,,,01-11-2020,Initial Parsing,,

Dell,AW3418HW Monitor,Workplace,Monitor,934,0.3240,95.9655,6,EU,December 2018,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW3418HW-monitor.pdf,cb47dc629be698d49fd3d6dbe8f778af,0.1563,0.5270,18.361,CN,34,,,,,,01-11-2020,Initial Parsing,,

Dell,C1422H Monitor,Workplace,Monitor,442.0,0.154,20.1,6.0,EU,August 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/c1422h-monitor-pcf-datasheet.pdf,c021b1d45d6236e5d9309d5c5e9efb6a,0.224,0.821,0.59,China,14.0 ,,,,,, 2022-04-07,Dell Auto Parser,0.023,0.001

Dell,C2422HE Monitor (without stand),Workplace,Monitor,584.0,0.262,48.6,6.0,EU,Feb 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-c2422he-wost-monitor-pcf-datasheet.pdf,0e4ab52594de6c2d133b258462f1f960,0.2089,0.671,4.33,China,23.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,C2422HE Monitor,Workplace,Monitor,602.0,0.253,48.6,6.0,EU,Feb 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-c2422he-monitor-pcf-datasheet.pdf,207cdea0a6fb08993e8d17edec55c96f,0.2143,0.666,6.12,China,23.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,C2423H Monitor,Workplace,Monitor,570.0,0.21899999999999997,36.88,6.0,EU,September 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-c2423h-monitor-pcf-datasheet.pdf,3ba0c699812171c9b94712fa3f3a51ed,0.2053,0.644,5.59,China,23.0 ,,,,,, 2022-04-07,Dell Auto Parser,0.129,0.008

Dell,C2722DE Monitor,Workplace,Monitor,642.0,0.264,53.71,6.0,EU,Feb 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-c2722de-monitor-pcf-datasheet.pdf,7a5b92c73740946b01687372a1d4254c,0.1682,0.624,8.8,China,27.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,C2723H Monitor,Workplace,Monitor,620.0,0.205,37.77,6.0,EU,October 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-c2723h-monitor-pcf-datasheet.pdf,c10fac09b4a850c6c30f53e979b2db06,0.2097,0.642,6.8,China,27.0 ,,,,,, 2022-04-07,Dell Auto Parser,0.14400000000000002,0.009000000000000001

Dell,C3422WE Monitor,Workplace,Monitor,790.0,0.299,75.17,6.0,EU,Feb 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-c3422we-monitor-pcf-datasheet.pdf,f6070356e5799241f641fd2bf88ea208,0.1633,0.586,10.8,China,34.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,C5519Q Monitor,Workplace,Monitor,2070.0,0.408,269.72,6.0,EU,August 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-c5519q-monitor-pcf-datasheet.pdf,d7464655630a74a8be4be3f0f4ebcd08,0.1657,0.371,20.5,China,54.0 ,,,,,, 2022-04-07,Dell Auto Parser,0.21,0.012

Dell,C5522QT Monitor,Workplace,Monitor,1530.0,0.366,177.61,6.0,EU,March 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/c5522qt-monitor-pcf-datasheet.pdf,84a44afd10a0b2568b8f96ee7251db42,0.1503,0.45299999999999996,42.0,China,55.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,C6522QT Monitor,Workplace,Monitor,2060.0,0.465,304.41,6.0,EU,March 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/c6522qt-monitor-pcf-datasheet.pdf,3e22a43a6f6adcb9c077040e89bc8db6,0.135,0.387,44.2,China,65.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,C7520QT Monitor,Workplace,Monitor,2770.0,0.339,298.83,6.0,EU,February 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/c7520qt-monitor.pdf,6ae9c06cda485bc2dc0c6bed5233322a,0.5162,0.508,64.0,China,75.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,C8618QT Monitor,Workplace,Monitor,3490.0,0.496,552.97,6.0,EU,February 2021,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/c8618qt-monitor.pdf,ce24a17dd0ce5035dcb85938fd79127d,0.1507,0.282,123.0,China,86.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,Chromebook 3100 2-in-1,Workplace,Desktop,291.0,0.087,12.16,4.0,EU,August 2019,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/chromebook_3100_2_in_1.pdf,23a93b5ff0f2dc6b1e2148f819575c6f,0.199,0.876,1.4,China,11.0,,,,,,2022-09-08,Dell Auto Parser,,

Dell,Chromebook 3100 2-in-1 - Duplicate,Workplace,Desktop,335.0,0.083,13.34,4.0,EU,August 2019,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/chromebook_3400.pdf,ebe6f726b71f43313857f2f638902f9f,0.197,0.882,1.6,China,14.0,,,,,,2022-09-08,Dell Auto Parser,,

Dell,Chromebook 3100,Workplace,Desktop,266.0,0.085,10.64,4.0,EU,August 2019,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/chromebook_3100.pdf,f647b66f0d218e3185e0fdddf37054c0,0.188,,1.4,China,11.0,,,,,,2022-09-08,Dell Auto Parser,,

Dell,D7523QT Monitor,Workplace,Monitor,3570.0,0.609,512.1972,6.0,EU,April 2022,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/dell-d7523qt-monitor-pcf-datasheet.pdf,2ab6ffe7f3e85d08ac191aa3aa5a8945,0.085,0.24,57.02,China,75.0,,,,,,2022-09-08,Dell Auto Parser,0.14,0.011

Dell,E1715S Monitor,Workplace,Monitor,335.0,0.227,24.1,6.0,EU,November 2018,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/e1715s_monitor_pcf_datasheet.pdf,c5c5bb663d575b5a46d907016cbc9a2e,0.197,0.698,3.494,China,17.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,E1916H Monitor,Workplace,Monitor,433.0,0.266,36.62,6.0,EU,June 2019,https://www.delltechnologies.com/asset/en-us/products/electronics-and-accessories/technical-support/e1916h_monitor_pcf_datasheet.pdf,32ef6077321b19f4c0fe9682470ff609,0.1986,0.69,3.02,China,18.0 ,,,,,, 2022-04-07,Dell Auto Parser,0,0

Dell,E1916HE Monitor,Workplace,Monitor,401,0.2120,27.003,6,EU,December 2018,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E1916HE-monitor.pdf,f35e321e3623aa1af130fc1cf6b9182f,0.2045,0.7220,3.775,CN,18,,,,,,01-11-2020,Initial Parsing,,

Dell,E1916HV Monitor,Workplace,Monitor,406,0.2100,27.003,6,EU,December 2018,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E1916HV-monitor.pdf,505e603553846d1c45bf29b71e2a2026,0.2044,0.7170,4.0244,CN,19,,,,,,01-11-2020,Initial Parsing,,

